STATION_ID,USAF,WBAN,STATION_NAME,CTRY,STATE,LATITUDE,LONGITUDE,ELEVATION_M,BEGIN_DATE,END_DATE
43800295999,438002,99999,NEEMUCH / CRPF CRADLE,IN,Madhya Pradesh,24.47,74.87,452.0,20120101,20260913
43800296999,438002,99999,BARWANI / NARMADA VALLEY,IN,Madhya Pradesh,22.03,74.9,178.0,20120101,20260913
43800297999,438002,99999,BURHANPUR / ASIRGARH FORT,IN,Madhya Pradesh,21.32,76.23,247.0,20120101,20260913
43800298999,438002,99999,HARDA / NIMAR CORRIDOR,IN,Madhya Pradesh,22.34,77.1,296.0,20120101,20260913
43800299999,438002,99999,NARSINGHPUR / GADARWARA NTPC,IN,Madhya Pradesh,22.95,79.2,347.0,20120101,20260913
43800300999,438003,99999,DINDORI / TRIBAL GONDWANA,IN,Madhya Pradesh,22.95,81.08,640.0,20120101,20260913
43800301999,438003,99999,ANUPPUR / AMARKANTAK NARMADA ORIGIN,IN,Madhya Pradesh,22.67,81.75,1048.0,20120101,20260913
43800302999,438003,99999,UMARIA / BANDHAVGARH TIGER,IN,Madhya Pradesh,23.53,80.83,471.0,20120101,20260913
43800303999,438003,99999,DAMOH / BUNDELKHAND PLATEAU,IN,Madhya Pradesh,23.83,79.44,375.0,20120101,20260913
43800304999,438003,99999,PANNA / DIAMOND MINES,IN,Madhya Pradesh,24.72,80.2,433.0,20120101,20260913
43800305999,438003,99999,TIKAMGARH / ORCHHA PALACE,IN,Madhya Pradesh,24.75,78.83,349.0,20120101,20260913
43800306999,438003,99999,CHHATARPUR / KHAJURAHO TEMPLE TOWN,IN,Madhya Pradesh,24.92,79.58,305.0,20120101,20260913
43800307999,438003,99999,NIWARI / ORCHHA HERITAGE,IN,Madhya Pradesh,25.37,78.54,252.0,20120101,20260913
43800308999,438003,99999,DATIA / PITAMBARA PEETH,IN,Madhya Pradesh,25.67,78.47,247.0,20120101,20260913
43800309999,438003,99999,BHIND / CHAMBAL BORDER,IN,Madhya Pradesh,26.56,78.79,143.0,20120101,20260913
43800310999,438003,99999,MORENA / PEACOCK SANCTUARY,IN,Madhya Pradesh,26.5,78.0,177.0,20120101,20260913
43800311999,438003,99999,ASHOKNAGAR / CHANDERI SAREE,IN,Madhya Pradesh,24.58,77.73,507.0,20120101,20260913
43800312999,438003,99999,SASARAM / SHER SHAH SURI TOMB,IN,Bihar,24.95,84.03,107.0,20120101,20260913
43800313999,438003,99999,BUXAR / BATTLE OF BUXAR SITE,IN,Bihar,25.56,83.98,65.0,20120101,20260913
43800314999,438003,99999,ARA / BHOJPUR HQ,IN,Bihar,25.56,84.66,62.0,20120101,20260913
43800315999,438003,99999,SIWAN / RAJENDRA PRASAD SMARAK,IN,Bihar,26.22,84.36,64.0,20120101,20260913
43800316999,438003,99999,GOPALGANJ / GANDAK BASIN,IN,Bihar,26.47,84.44,66.0,20120101,20260913
43800317999,438003,99999,MOTIHARI / EAST CHAMPARAN SATYAGRAHA,IN,Bihar,26.65,84.92,62.0,20120101,20260913
43800318999,438003,99999,BETTIAH / WEST CHAMPARAN VALMIKI,IN,Bihar,26.8,84.5,65.0,20120101,20260913
43800319999,438003,99999,SITAMARHI / MAITHILI REGION,IN,Bihar,26.6,85.48,56.0,20120101,20260913
43800320999,438003,99999,SHEOHAR / BAGMATI BASIN,IN,Bihar,26.52,85.29,61.0,20120101,20260913
43800321999,438003,99999,MADHUBANI / MITHILA ART,IN,Bihar,26.35,86.08,56.0,20120101,20260913
43800322999,438003,99999,SUPAUL / KOSI BARRAGE,IN,Bihar,26.12,86.6,54.0,20120101,20260913
43800323999,438003,99999,ARARIA / SEEMANCHAL,IN,Bihar,26.15,87.52,47.0,20120101,20260913
43800324999,438003,99999,KISHANGANJ / TEA GARDENS OF BIHAR,IN,Bihar,26.1,87.95,53.0,20120101,20260913
43800325999,438003,99999,KATIHAR / JUTE MILLS MET,IN,Bihar,25.54,87.57,30.0,20120101,20260913
43800326999,438003,99999,MADHEPURA / B.N. MANDAL UNIV,IN,Bihar,25.92,86.79,48.0,20120101,20260913
43800327999,438003,99999,SAHARSA / KOSI EMBANKMENT,IN,Bihar,25.88,86.6,44.0,20120101,20260913
43800328999,438003,99999,KHAGARIA / SEVEN RIVERS CONFLUENCE,IN,Bihar,25.5,86.48,36.0,20120101,20260913
43800329999,438003,99999,BEGUSARAI / KANWAR LAKE BIRD,IN,Bihar,25.42,86.13,41.0,20120101,20260913
43800330999,438003,99999,MUNGER / YOGA BHARATI UNIVERSITY,IN,Bihar,25.37,86.47,43.0,20120101,20260913
43800331999,438003,99999,JAMUI / JAIN CIRCUIT,IN,Bihar,24.92,86.22,78.0,20120101,20260913
43800332999,438003,99999,LAKHISARAI / ASHOKDHAM,IN,Bihar,25.18,86.09,50.0,20120101,20260913
43800333999,438003,99999,SHEIKHPURA / HILL TOP,IN,Bihar,25.13,85.85,44.0,20120101,20260913
43800334999,438003,99999,NAWADA / KAKOLAT WATERFALL,IN,Bihar,24.88,85.53,80.0,20120101,20260913
43800335999,438003,99999,AURANGABAD / SUN TEMPLE DEO,IN,Bihar,24.75,84.37,108.0,20120101,20260913
43800336999,438003,99999,JEHANABAD / BARABAR CAVES,IN,Bihar,25.21,84.99,54.0,20120101,20260913
43800337999,438003,99999,ARWAL / SONE VALLEY,IN,Bihar,25.25,84.67,67.0,20120101,20260913
43800338999,438003,99999,SAMASTIPUR / PUSA AGRI RAJENDRA UNIV,IN,Bihar,25.86,85.78,52.0,20120101,20260913
43800339999,438003,99999,VAISHALI / ANCIENT REPUBLIC,IN,Bihar,25.99,85.13,52.0,20120101,20260913
43800340999,438003,99999,NALANDA / RAJGIR ROPEWAY,IN,Bihar,25.18,85.42,67.0,20120101,20260913
43800341999,438003,99999,HOWRAH / NABANNA HQ,IN,West Bengal,22.59,88.31,12.0,20120101,20260913
43800342999,438003,99999,HOOGHLY / CHINSURAH IMD,IN,West Bengal,22.9,88.39,14.0,20120101,20260913
43800343999,438003,99999,KALYANI / AIIMS & TECH CAMPUS,IN,West Bengal,22.98,88.43,11.0,20120101,20260913
43800344999,438003,99999,RANAGHAT / NADIA DISTRICT,IN,West Bengal,23.18,88.58,10.0,20120101,20260913
43800345999,438003,99999,KRISHNANAGAR / RAJBARI,IN,West Bengal,23.4,88.5,14.0,20120101,20260913
43800346999,438003,99999,BOLPUR / VISVA BHARATI SHANTINIKETAN,IN,West Bengal,23.67,87.68,56.0,20120101,20260913
43800347999,438003,99999,SURI / BIRBHUM DISTRICT HQ,IN,West Bengal,23.9,87.53,71.0,20120101,20260913
43800348999,438003,99999,PURULIA / AJODHYA HILLS,IN,West Bengal,23.33,86.36,228.0,20120101,20260913
43800349999,438003,99999,BISHNUPUR / TERRACOTTA TEMPLE,IN,West Bengal,23.08,87.32,59.0,20120101,20260913
43800350999,438003,99999,TAMLUK / MIDNAPORE EAST,IN,West Bengal,22.3,87.92,6.0,20120101,20260913
43800351999,438003,99999,CONTAI / COASTAL BALISAI,IN,West Bengal,21.78,87.75,6.0,20120101,20260913
43800352999,438003,99999,RAMPURHAT / TARAPITH TEMPLE,IN,West Bengal,24.17,87.78,56.0,20120101,20260913
43800353999,438003,99999,FARAKKA / BARRAGE NTPC,IN,West Bengal,24.81,87.91,26.0,20120101,20260913
43800354999,438003,99999,JANGIPUR / MURSHIDABAD,IN,West Bengal,24.47,88.07,19.0,20120101,20260913
43800355999,438003,99999,BERHAMPORE / SILK CITY,IN,West Bengal,24.1,88.25,18.0,20120101,20260913
43800356999,438003,99999,KHARAGPUR / IIT CAMPUS AWS,IN,West Bengal,22.31,87.31,61.0,20120101,20260913
43800357999,438003,99999,JHARGRAM / JUNGLE MAHAL,IN,West Bengal,22.45,86.98,81.0,20120101,20260913
43800358999,438003,99999,ALIPURDUAR / BUXA TIGER RESERVE,IN,West Bengal,26.49,89.53,93.0,20120101,20260913
43800359999,438003,99999,KALIMPONG / HILL RESORT,IN,West Bengal,27.06,88.47,1250.0,20120101,20260913
43800360999,438003,99999,KURSEONG / LAND OF WHITE ORCHIDS,IN,West Bengal,26.88,88.28,1458.0,20120101,20260913
43800361999,438003,99999,TIRUVANNAMALAI / ANNAMALAIYAR,IN,Tamil Nadu,12.23,79.07,171.0,20120101,20260913
43800362999,438003,99999,VELLORE / GOLDEN TEMPLE FORT,IN,Tamil Nadu,12.92,79.13,216.0,20120101,20260913
43800363999,438003,99999,RANIPET / LEATHER INDUSTRIAL,IN,Tamil Nadu,12.93,79.33,160.0,20120101,20260913
43800364999,438003,99999,TIRUPATTUR / JAVADHU HILLS,IN,Tamil Nadu,12.5,78.57,388.0,20120101,20260913
43800365999,438003,99999,VILLUPURAM / CENTRAL TAMIL NADU,IN,Tamil Nadu,11.94,79.49,43.0,20120101,20260913
43800366999,438003,99999,KALLAKURICHI / GOMUKHI DAM,IN,Tamil Nadu,11.74,78.96,115.0,20120101,20260913
43800367999,438003,99999,PERAMBALUR / SUGARCANE BELT,IN,Tamil Nadu,11.23,78.88,143.0,20120101,20260913
43800368999,438003,99999,ARIYALUR / CEMENT CORRIDOR,IN,Tamil Nadu,11.14,79.08,76.0,20120101,20260913
43800369999,438003,99999,TENKASI / COURTALLAM FALLS,IN,Tamil Nadu,8.96,77.31,143.0,20120101,20260913
43800370999,438003,99999,DINDIGUL / LOCK CITY FORT,IN,Tamil Nadu,10.37,77.98,268.0,20120101,20260913
43800371999,438003,99999,THENI / VAIGAI DAM,IN,Tamil Nadu,10.01,77.48,295.0,20120101,20260913
